ns1:EventDate,ns1:AttendanceEventType,ns1:AttendanceEventCategory,ns1:AttendanceEventReason,ns1:EducationalEnvironment,ns1:StudentUniqueStateId,ns1:StateOrganizationId,ns1:LocalCourseCode,ns1:SchoolYear,ns1:Term,ns1:ClassPeriodName,ns1:Location
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,1227792716,57906041,20160418015111,2015-2016,Fall Semester,01,402-2
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,654834437,57906041,20160418015111,2015-2016,Fall Semester,01,402-2
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,2724490794,57906041,20160418015111,2015-2016,Fall Semester,01,402-2
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,1968817614,57906041,20160418015111,2015-2016,Fall Semester,01,402-2
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,4949496773,57906041,20160418015111,2015-2016,Fall Semester,01,402-2
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,1928400003,57906041,20160418015111,2015-2016,Fall Semester,01,402-2
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,2612203205,57906041,20160418015111,2015-2016,Fall Semester,01,402-2
11/2/2015,Section Attendance,Excused Absence,Excused Absence,Classroom,7625633724,57906041,20160417015201,2015-2016,Fall Semester,01,304-2
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,444619127,57906041,20160417015201,2015-2016,Fall Semester,01,304-2
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,7945263095,57906041,20160417015201,2015-2016,Fall Semester,01,304-2
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,9745228384,57906041,20160417015111,2015-2016,Fall Semester,01,303-2
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,4233195902,57906041,20160417015111,2015-2016,Fall Semester,01,303-2
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,8356715827,57906041,20160417015111,2015-2016,Fall Semester,01,303-2
11/2/2015,Section Attendance,Excused Absence,Excused Absence,Classroom,7302854467,57906041,20160417015111,2015-2016,Fall Semester,01,303-2
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,2084373719,57906041,20160417015111,2015-2016,Fall Semester,01,303-2
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,5532452915,57906041,20160417015111,2015-2016,Fall Semester,01,303-2
11/2/2015,Section Attendance,Excused Absence,Excused Absence,Classroom,4092584253,57906041,20160410138601,2015-2016,Fall Semester,01,GYM-2
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,8240986714,57906041,20160418015201,2015-2016,Fall Semester,01,411-10
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,6386349279,57906041,20160417015501,2015-2016,Fall Semester,01,311-10
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,8396992076,57906041,20160416015301,2015-2016,Fall Semester,01,206-10
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,6516553181,57906041,20160416015301,2015-2016,Fall Semester,01,206-10
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,5151902073,57906041,20160418301011,2015-2016,Fall Semester,01,202-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,1561828024,57906041,20160418121701,2015-2016,Fall Semester,01,404-1
11/2/2015,Section Attendance,Unexcused Absence,Suspension,Classroom,7258022739,57906041,20160418015501,2015-2016,Fall Semester,01,409-1
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,2526690126,57906041,20160418015101,2015-2016,Fall Semester,01,405-1
11/2/2015,Section Attendance,Unexcused Absence,Suspension,Classroom,8791688719,57906041,20160418015101,2015-2016,Fall Semester,01,405-1
11/2/2015,Section Attendance,Excused Absence,Excused Absence,Classroom,613001514,57906041,20160418015101,2015-2016,Fall Semester,01,405-1
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,7935580626,57906041,20160417155601,2015-2016,Fall Semester,01,P5-1
11/2/2015,Section Attendance,Excused Absence,Excused Absence,Classroom,4665647184,57906041,20160417015401,2015-2016,Fall Semester,01,P1-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,5787565606,57906041,20160417015401,2015-2016,Fall Semester,01,P1-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,62768601,57906041,20160417015401,2015-2016,Fall Semester,01,P1-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,7020277374,57906041,20160416015401,2015-2016,Fall Semester,01,205-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,3274543375,57906041,20160410136701,2015-2016,Fall Semester,01,GYM-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,3561542052,57906041,20160410136701,2015-2016,Fall Semester,01,GYM-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,4248540228,57906041,20160410136701,2015-2016,Fall Semester,01,GYM-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,444619127,57906041,20160417015401,2015-2016,Fall Semester,02,P1-2
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,4310124916,57906041,20160417015401,2015-2016,Fall Semester,02,P1-2
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,8396992076,57906041,20160416001001,2015-2016,Fall Semester,02,NA-2
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,6967616709,57906041,20160412063401,2015-2016,Fall Semester,02,AV-2
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,977490406,57906041,20160410136601,2015-2016,Fall Semester,02,GYM-2
11/2/2015,Section Attendance,Excused Absence,Excused Absence,Classroom,6703068214,57906041,20160410136601,2015-2016,Fall Semester,02,GYM-2
11/2/2015,Section Attendance,Excused Absence,Excused Absence,Classroom,1048373835,57906041,20160410136601,2015-2016,Fall Semester,02,GYM-2
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,5151902073,57906041,20160410095661,2015-2016,Fall Semester,02,290-2
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,3434706882,57906041,20160410065501,2015-2016,Fall Semester,02,310-2
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,3300781826,57906041,20160410065501,2015-2016,Fall Semester,02,310-2
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,8769929109,57906041,20160410065501,2015-2016,Fall Semester,02,310-2
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,4648406703,57906041,20160410065501,2015-2016,Fall Semester,02,310-2
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,1627931246,57906041,20160418015501,2015-2016,Fall Semester,02,412-16
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,6045871235,57906041,20160417015301,2015-2016,Fall Semester,02,309-14
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,7935580626,57906041,20160417015301,2015-2016,Fall Semester,02,309-14
11/2/2015,Section Attendance,Excused Absence,Excused Absence,Classroom,4665647184,57906041,20160417015301,2015-2016,Fall Semester,02,309-14
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,1642712422,57906041,20160417015301,2015-2016,Fall Semester,02,309-14
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,9885403491,57906041,20160416015301,2015-2016,Fall Semester,02,206-11
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,1227792716,57906041,20160418015411,2015-2016,Fall Semester,02,P2-1
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,654834437,57906041,20160418015411,2015-2016,Fall Semester,02,P2-1
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,2284435378,57906041,20160417015101,2015-2016,Fall Semester,02,303-1
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,4233195902,57906041,20160410066501,2015-2016,Fall Semester,02,BAND-1
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,8356715827,57906041,20160410066501,2015-2016,Fall Semester,02,BAND-1
11/2/2015,Section Attendance,Excused Absence,Excused Absence,Classroom,7302854467,57906041,20160410066201,2015-2016,Fall Semester,02,291-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,9433347816,57906041,20160410066201,2015-2016,Fall Semester,02,291-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,4585707039,57906041,20160410066201,2015-2016,Fall Semester,02,291-1
11/2/2015,Section Attendance,Excused Absence,Excused Absence,Classroom,4092584253,57906041,20160410055821,2015-2016,Fall Semester,02,302-1
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,1627931246,57906041,20160418140301,2015-2016,Fall Semester,01,301-6
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,6941808094,57906041,20160418173001,2015-2016,Fall Semester,01,403-4
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,9885403491,57906041,20160416015101,2015-2016,Fall Semester,01,201-4
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,2764716148,57906041,20160416001001,2015-2016,Fall Semester,01,NA-4
11/2/2015,Section Attendance,Excused Absence,Excused Absence,Classroom,1048373835,57906041,20160416001001,2015-2016,Fall Semester,01,NA-4
11/2/2015,Section Attendance,Excused Absence,Excused Absence,Classroom,8246966241,57906041,20160412063401,2015-2016,Fall Semester,01,AV-4
11/2/2015,Section Attendance,Excused Absence,Excused Absence,Classroom,6703068214,57906041,20160412063401,2015-2016,Fall Semester,01,AV-4
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,6967616709,57906041,20160410136601,2015-2016,Fall Semester,01,GYM-4
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,5958272087,57906041,20160418015301,2015-2016,Fall Semester,01,409-3
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,8766630537,57906041,20160418015301,2015-2016,Fall Semester,01,409-3
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,4811969172,57906041,20160417015501,2015-2016,Fall Semester,01,312-3
11/2/2015,Section Attendance,Excused Absence,Excused Absence,Classroom,6703068214,57906041,20160416015101,2015-2016,Fall Semester,03,201-3
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,6386349279,57906041,20160417015301,2015-2016,Fall Semester,03,309-15
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,5395875292,57906041,20160417015301,2015-2016,Fall Semester,03,309-15
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,6254219767,57906041,20160418173001,2015-2016,Fall Semester,03,403-1
11/2/2015,Section Attendance,Unexcused Absence,Suspension,Classroom,8791688719,57906041,20160418173001,2015-2016,Fall Semester,03,403-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,8896183511,57906041,20160418173001,2015-2016,Fall Semester,03,403-1
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,6941808094,57906041,20160418096001,2015-2016,Fall Semester,03,AV-1
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,1627931246,57906041,20160418096001,2015-2016,Fall Semester,03,AV-1
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,1003199915,57906041,20160418015401,2015-2016,Fall Semester,03,NA-1
11/2/2015,Section Attendance,Excused Absence,Excused Absence,Classroom,613001514,57906041,20160418015401,2015-2016,Fall Semester,03,NA-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,403822947,57906041,20160418015401,2015-2016,Fall Semester,03,NA-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,639109359,57906041,20160418015401,2015-2016,Fall Semester,03,NA-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,3403265752,57906041,20160418015401,2015-2016,Fall Semester,03,NA-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,9979003427,57906041,20160418015401,2015-2016,Fall Semester,03,NA-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,8307904549,57906041,20160418015401,2015-2016,Fall Semester,03,NA-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,7587012758,57906041,20160418015401,2015-2016,Fall Semester,03,NA-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,7839343436,57906041,20160418015401,2015-2016,Fall Semester,03,NA-1
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,1227792716,57906041,20160418015211,2015-2016,Fall Semester,03,402-1
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,654834437,57906041,20160418015211,2015-2016,Fall Semester,03,402-1
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,5551579721,57906041,20160417015311,2015-2016,Fall Semester,03,307-1
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,4233195902,57906041,20160417015311,2015-2016,Fall Semester,03,307-1
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,8356715827,57906041,20160417015311,2015-2016,Fall Semester,03,307-1
11/2/2015,Section Attendance,Excused Absence,Excused Absence,Classroom,7302854467,57906041,20160417015311,2015-2016,Fall Semester,03,307-1
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,5151902073,57906041,20160417015111,2015-2016,Fall Semester,03,303-1
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,6516553181,57906041,20160410066461,2015-2016,Fall Semester,03,BAND-1
11/2/2015,Section Attendance,Excused Absence,Excused Absence,Classroom,4092584253,57906041,20160410055811,2015-2016,Fall Semester,03,306-1
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,2764716148,57906041,20160416015501,2015-2016,Fall Semester,02,201-8
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,6941808094,57906041,20160418015101,2015-2016,Fall Semester,02,405-5
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,3130902721,57906041,20160418015101,2015-2016,Fall Semester,02,405-5
11/2/2015,Section Attendance,Excused Absence,Excused Absence,Classroom,9833114372,57906041,20160418173001,2015-2016,Fall Semester,02,403-3
11/2/2015,Section Attendance,Excused Absence,Excused Absence,Classroom,613001514,57906041,20160418173001,2015-2016,Fall Semester,02,403-3
11/2/2015,Section Attendance,Excused Absence,Excused Absence,Classroom,8246966241,57906041,20160410136701,2015-2016,Fall Semester,02,GYM-3
11/2/2015,Section Attendance,Unexcused Absence,Suspension,Classroom,8791688719,57906041,20160418140301,2015-2016,Fall Semester,02,301-2
11/2/2015,Section Attendance,Unexcused Absence,Suspension,Classroom,7258022739,57906041,20160417155601,2015-2016,Fall Semester,02,P5-2
11/2/2015,Section Attendance,Excused Absence,Excused Absence,Classroom,7625633724,57906041,20160417015501,2015-2016,Fall Semester,02,312-2
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,4811969172,57906041,20160417015401,2015-2016,Fall Semester,02,P1-2
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,6386349279,57906041,20160417015401,2015-2016,Fall Semester,02,P1-2
11/2/2015,Section Attendance,Excused Absence,Excused Absence,Classroom,9767885279,57906041,20160417015401,2015-2016,Fall Semester,02,P1-2
11/2/2015,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,6516553181,57906041,20160416015101,2015-2016,Fall Semester,04,201-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,8186379803,57906041,20160416015101,2015-2016,Fall Semester,04,201-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,5900386082,57906041,20160416015101,2015-2016,Fall Semester,04,201-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,8358179681,57906041,20160416015101,2015-2016,Fall Semester,04,201-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,9969585817,57906041,20160416015101,2015-2016,Fall Semester,04,201-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,7008825747,57906041,20160416015101,2015-2016,Fall Semester,04,201-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,2720236789,57906041,20160416015101,2015-2016,Fall Semester,04,201-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,1761878475,57906041,20160416015101,2015-2016,Fall Semester,04,201-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,8414406042,57906041,20160416015101,2015-2016,Fall Semester,04,201-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,9891317537,57906041,20160410065521,2015-2016,Fall Semester,04,310-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,6207780348,57906041,20160410065521,2015-2016,Fall Semester,04,310-1
11/2/2015,Section Attendance,Tardy,All Tardies Unexcused,Classroom,1783915601,57906041,20160410056051,2015-2016,Fall Semester,04,201-1
